 ,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2078,600067,冠城大通,0.2,,,4.23,,29452.31,24762.38,,04-26
2079,300572,安车检测,0.1,-15.98,,1.33,,676.7,12.05,,04-26
2080,002817,黄山胶囊,0.15,-34.78,,2.06,,1310.72,-13.02,,04-26
2081,300261,雅本化学,0.03,24.32,,1.7,,1729.1,67.47,,04-26
2082,002181,粤传媒,-0.03,-40.46,,-0.8,,-3008.99,-40.47,,04-26
2083,600101,明星电力,0.08,-20.0,,1.24,,2471.98,-19.42,,04-26
2084,600495,晋西车轴,-0.01,-400.0,,-0.35,,-1091.91,-380.19,,04-26
2085,000859,国风塑业,0.01,-184.5,,0.37,,805.56,-184.72,,04-26
2086,603131,上海沪工,0.18,28.57,,2.88,,1815.71,67.09,,04-26
2087,600118,中国卫星,0.05,0.0,,1.18,,5816.83,2.83,,04-26
2088,000069,华侨城A,0.09,26.09,,1.71,,75698.7,25.98,,04-26
2089,600868,梅雁吉祥,0.0,-63.57,,,,889.03,-63.83,,04-26
2090,300309,吉艾科技,0.04,-300.0,,1.43,,2014.26,-285.48,,04-26
2091,300325,德威新材,0.01,-66.67,,0.66,,981.04,-20.72,,04-26
2092,000415,渤海金控,0.06,86.21,,1.28,,40065.9,86.1,,04-26
2093,603300,华铁科技,0.06,-25.0,,2.02,,2287.75,33.21,,04-26
2094,600569,安阳钢铁,-0.08,15.07,,-4.24,,-20060.43,15.38,,04-26
2095,300357,我武生物,0.24,33.33,,5.66,,3820.77,34.17,,04-26
2096,000520,长航凤凰,0.0,68.0,,1.57,,420.04,64.86,,04-26
2097,300051,三五互联,0.04,0.0,,1.6,,1478.21,13.57,,04-26
2098,603369,今世缘,0.31,-49.71,,8.02,,38533.97,25.72,,04-26
2099,000539,粤电力A,-0.02,-204.76,,-0.49,,-11540.95,-204.9,,04-26
2100,002017,东信和平,0.03,6.3,,0.96,,876.07,6.44,,04-26
2101,600674,川投能源,0.18,-12.29,,3.86,,80720.96,-12.3,,04-26
2102,000636,风华高科,0.03,0.0,,0.6,,2718.91,-10.26,,04-26
2103,300144,宋城演艺,0.17,26.27,,3.75,,24504.76,26.28,,04-26
2104,300468,四方精创,0.12,50.0,,1.47,,1253.88,65.73,,04-26
2105,600317,营口港,0.03,57.32,,1.59,,16713.99,57.65,,04-26
2106,002726,龙大肉食,0.17,30.77,,4.28,,7731.97,39.93,,04-26
2107,601998,中信银行,0.23,0.0,7.93,3.31,-3.24,1138900.0,1.69,,04-26
2108,000782,美达股份,0.06,200.0,,2.7,,3207.06,295.77,,04-26
2109,300257,开山股份,0.02,0.0,,0.51,,1798.18,1.74,,04-26
2110,300585,奥联电子,0.21,-4.55,,3.86,,1652.35,26.02,,04-26
2111,300289,利德曼,0.04,0.0,,1.33,,1660.12,-7.98,,04-26
2112,603177,德创环保,-0.04,-33.33,,-1.56,,-714.71,-14.36,,04-26
2113,600131,岷江水电,0.01,-94.25,,0.24,,252.91,-94.22,,04-26
2114,000901,航天科技,0.05,161.5,,0.61,,2139.67,170.43,,04-26
2115,000502,绿景控股,-0.12,43.75,,-10.54,,-2124.82,39.99,,04-26
2116,300036,超图软件,0.02,122.22,,0.47,,764.42,338.61,,04-26
2117,300358,楚天科技,0.06,-40.0,,1.53,,2571.57,1.57,,04-26
2118,000970,中科三环,0.07,15.59,,1.75,,7269.01,16.16,,04-26
2119,000540,中天金融,0.2,-6.1,,6.1,,94068.19,-5.63,,04-26
2120,300069,金利华电,0.06,-28.38,,1.31,,670.26,-27.88,,04-26
2121,002006,精功科技,0.03,50.0,,1.22,,1153.59,33.01,,04-26
2122,300424,航新科技,0.01,0.0,,0.21,,183.47,90.07,,04-26
2123,300440,运达科技,0.05,-44.59,,0.89,,1153.72,11.43,,04-26
2124,300133,华策影视,0.08,-27.27,,2.22,,14405.2,23.18,,04-26
2125,603701,德宏股份,0.25,-3.85,,3.55,,1975.25,28.54,,04-26
2126,300149,量子高科,0.03,-17.43,,1.57,,1219.87,-17.74,,04-26
2127,002714,牧原股份,0.66,-7.04,,11.33,,68003.64,84.81,,04-26
2128,000672,上峰水泥,0.11,-375.0,,5.82,,8773.66,-385.6,,04-26
2129,300489,中飞股份,0.03,-68.48,,0.54,,246.69,-37.03,,04-26
2130,002731,萃华珠宝,-0.07,600.0,,-1.01,,-1007.36,659.65,,04-26
2131,300506,名家汇,0.07,-39.02,,3.35,,2015.91,103.23,,04-26
2132,000713,丰乐种业,-0.02,-141.26,,-0.42,,-584.94,-141.22,,04-26
2133,600023,浙能电力,0.07,-36.36,,1.59,,93482.25,-36.53,,04-26
2134,002455,百川股份,0.04,100.0,,2.21,,1894.56,92.89,,04-26
2135,300230,永利股份,0.28,200.64,,2.79,,7104.24,270.08,,04-26
2136,002471,中超控股,0.01,-12.37,,0.59,,1080.83,-12.5,,04-26
2137,300573,兴齐眼药,0.11,-8.33,,1.62,,852.54,13.95,,04-26
2138,300262,巴安水务,0.05,40.05,,1.17,,2357.77,67.22,,04-26
2139,002182,云海金属,0.19,186.06,,4.19,,6102.28,195.79,,04-26
2140,002503,搜于特,0.09,28.57,,2.74,,14203.19,85.75,,04-26
2141,603133,碳元科技,0.08,0.0,,2.45,,1398.34,11.49,,04-26
2142,300326,凯利泰,0.05,-25.07,,2.06,,3827.48,52.32,,04-26
2143,002568,百润股份,0.02,-128.57,,1.27,,2052.26,-132.28,,04-26
2144,600958,东方证券,0.14,75.0,,2.07,,84429.75,99.55,,04-26
2145,002589,瑞康医药,0.45,189.61,,4.16,,29203.57,241.72,,04-26
2146,300057,万顺股份,0.04,-37.81,,0.71,,1647.85,-37.8,,04-26
2147,002300,太阳电缆,0.02,-60.0,,0.88,,1179.76,-47.96,,04-26
2148,300074,华平股份,-0.01,-55.56,,-0.36,,-402.47,-55.46,,04-26
2149,000997,新大陆,0.2,185.71,,7.51,,19057.83,207.27,,04-26
2150,601016,节能风电,0.05,41.18,,1.55,,9953.23,39.97,,04-26
2151,300397,天和防务,0.06,-168.75,,1.14,,1319.48,-236.63,,04-26
2152,600235,民丰特纸,0.02,185.71,,0.57,,716.22,184.37,,04-26
2153,300429,强力新材,0.12,-60.3,,3.04,,2967.98,27.93,,04-26
2154,000609,绵石投资,0.15,657.58,,2.89,,4229.77,616.98,,04-26
2155,300445,康斯特,0.04,-36.61,,1.47,,610.34,27.94,,04-26
2156,300138,晨光生物,0.13,79.16,,2.3,,3469.14,116.79,,04-26
2157,002059,云南旅游,0.0,-101.2,,0.01,,11.48,-100.94,,04-26
2158,300462,华铭智能,0.03,-40.0,,0.86,,479.53,-30.99,,04-26
2159,603787,新日股份,0.1,32.54,3.58,2.84,0.77,1533.82,32.57,,04-26
2160,300494,盛天网络,0.11,48.65,,2.86,,2630.28,196.14,,04-26
2161,002412,汉森制药,0.1,3.85,,2.32,,2953.61,3.86,,04-26
2162,603822,嘉澳环保,0.06,-32.85,,0.69,,439.42,-10.42,,04-26
2163,002107,沃华医药,0.05,25.0,,3.78,,1884.05,20.68,,04-26
2164,300511,雪榕生物,0.32,-30.43,,3.7,,4827.75,-7.48,,04-26
2165,300203,聚光科技,0.03,50.0,,0.54,,1485.76,47.5,,04-26
2166,002771,真视通,0.16,6.67,,2.15,,1290.23,6.74,,04-26
2167,300219,鸿利智汇,0.12,12.49,,4.27,,7976.07,22.77,,04-26
2168,002155,湖南黄金,0.06,-700.0,,1.53,,6681.13,-1110.32,,04-26
2169,002806,华锋股份,0.04,-13.2,,0.98,,347.33,12.31,,04-26
2170,300579,数字认证,-0.02,-80.0,,-0.41,,-195.73,-67.4,,04-26
2171,000014,沙河股份,-0.02,-30.42,,-0.42,,-335.99,-30.71,,04-26
2172,300596,利安隆,0.28,-0.54,,4.32,,3048.49,21.72,,04-26
2173,002508,老板电器,0.35,2.94,,5.91,,25157.67,54.28,,04-26
2174,000032,深桑达A,0.02,-51.8,,0.71,,1018.23,-40.77,,04-26
2175,600858,银座股份,0.07,-25.39,,1.24,,3731.42,-25.31,,04-26
2176,300299,富春股份,0.16,300.0,,4.3,,6221.65,333.22,,04-26
2177,603258,电魂网络,0.24,-46.67,,3.7,,5845.13,-28.07,,04-26
2178,600958,东方证券,0.14,75.0,,2.07,,84429.75,99.55,,04-26
2179,002589,瑞康医药,0.45,189.61,,4.16,,29203.57,241.72,,04-26
2180,600983,惠而浦,0.15,-11.76,,2.63,,11609.06,-10.54,,04-26
2181,600206,有研新材,0.01,175.0,,0.34,,959.72,223.86,,04-26
2182,300063,天龙集团,0.1,4.73,,1.43,,2957.05,4.72,,04-26
2183,600223,鲁商置业,0.02,0.0,,0.87,,1953.59,7.55,,04-26
2184,300402,宝色股份,-0.05,-65.25,,-1.68,,-991.2,-65.28,,04-26
2185,000571,新大洲A,0.03,12.97,,0.99,,2197.73,12.96,,04-26
2186,300095,华伍股份,0.03,-15.93,,0.86,,1075.82,3.11,,04-26
2187,300418,昆仑万维,0.17,88.89,,5.54,,19168.39,98.19,,04-26
2188,603599,广信股份,0.19,-34.48,,2.94,,7181.68,30.57,,04-26
2189,002048,宁波华翔,0.36,80.0,,3.57,,18897.95,76.51,,04-26
2190,300450,先导智能,0.22,-38.89,,9.17,,9070.2,86.45,,04-26
2191,002690,美亚光电,0.06,10.14,,2.0,,4111.06,10.13,,04-26
2192,300143,星普医科,0.18,412.64,,2.27,,5109.16,527.58,,04-26
2193,002064,华峰氨纶,0.06,500.0,,3.21,,9838.13,316.83,,04-26
2194,002707,众信旅游,0.06,-31.82,,2.75,,5019.62,37.34,,04-26
2195,601718,际华集团,0.07,40.0,3.69,1.98,-0.26,27836.99,38.78,,04-26
2196,300192,科斯伍德,0.04,-10.75,,1.22,,866.4,-3.04,,04-26
2197,601872,招商轮船,0.06,-25.0,,1.88,,30230.82,-27.99,,04-26
2198,600373,中文传媒,0.34,21.43,,4.21,,47325.18,24.13,,04-26
2199,300208,恒顺众昇,0.16,45.45,,7.2,,11957.22,38.82,,04-26
2200,300533,冰川网络,0.3,-50.0,,1.99,,2986.69,-33.18,,04-26
2201,000753,漳州发展,0.01,11.11,,0.47,,991.19,27.6,,04-26
2202,300550,和仁科技,0.01,-150.0,,0.23,,109.27,-191.75,,04-26
2203,000821,京山轻机,0.03,1200.0,,0.71,,1242.13,1238.98,,04-26
2204,300272,开能环保,0.03,15.44,,1.67,,1140.51,16.1,,04-26
2205,002513,蓝丰生化,0.06,-33.33,,0.82,,2058.84,-35.3,,04-26
2206,300288,朗玛信息,0.71,1508.58,,19.26,,24080.41,1507.32,,04-26
2207,603118,共进股份,0.29,-3.33,,2.32,,10078.48,11.25,,04-26
2208,600863,内蒙华电,-0.03,-4631.25,,-1.63,,-16584.86,-4537.31,,04-26
2209,600880,博瑞传播,-0.01,-669.57,,-0.4,,-1430.75,-671.33,,04-26
2210,002562,兄弟科技,0.12,-7.69,,3.65,,6553.75,96.92,,04-26
2211,300352,北信源,0.0,0.0,,0.04,,82.35,110.7,,04-26
2212,000520,长航凤凰,0.0,68.0,,1.57,,420.04,64.86,,04-26
2213,300051,三五互联,0.04,0.0,,1.6,,1478.21,13.57,,04-26
2214,603369,今世缘,0.31,-49.71,,8.02,,38533.97,25.72,,04-26
2215,000539,粤电力A,-0.02,-204.76,,-0.49,,-11540.95,-204.9,,04-26
2216,002631,德尔未来,0.07,16.67,,3.05,,4545.9,15.31,,04-26
2217,300084,海默科技,-0.01,-66.81,,-0.16,,-292.06,-60.78,,04-26
2218,300423,鲁亿通,0.03,0.0,,0.71,,325.8,24.03,,04-26
2219,603608,天创时尚,0.12,140.0,,2.15,,3325.72,188.47,,04-26
2220,300382,斯莱克,0.11,-8.33,,1.31,,1362.35,0.1,,04-26
2221,603528,多伦科技,0.1,-83.64,,1.45,,1990.47,-78.19,,04-26
2222,002654,万润科技,0.03,222.0,,1.1,,2636.57,217.84,,04-26
2223,300430,诚益通,0.12,0.0,,1.73,,1142.13,1.69,,04-26
2224,300123,太阳鸟,-0.02,-33.33,,-0.38,,-436.43,-59.18,,04-26
2225,002044,美年健康,-0.04,-63.64,,-3.25,,-10579.21,-18.03,,04-26
2226,002702,海欣食品,-0.01,-131.26,,-0.51,,-398.66,-131.27,,04-26
2227,601600,中国铝业,0.02,2300.0,,1.02,,39076.4,1935.44,,04-26
2228,300171,东富龙,0.08,-40.14,,1.76,,5208.88,-39.69,,04-26
2229,601689,拓普集团,0.27,42.11,,4.99,,17263.73,37.34,,04-26
2230,601998,中信银行,0.23,0.0,7.93,3.31,-3.24,1138900.0,1.69,,04-26
2231,000782,美达股份,0.06,200.0,,2.7,,3207.06,295.77,,04-26
2232,300257,开山股份,0.02,0.0,,0.51,,1798.18,1.74,,04-26
2233,300585,奥联电子,0.21,-4.55,,3.86,,1652.35,26.02,,04-26
2234,300289,利德曼,0.04,0.0,,1.33,,1660.12,-7.98,,04-26
2235,603177,德创环保,-0.04,-33.33,,-1.56,,-714.71,-14.36,,04-26
2236,600131,岷江水电,0.01,-94.25,,0.24,,252.91,-94.22,,04-26
2237,000901,航天科技,0.05,161.5,,0.61,,2139.67,170.43,,04-26
2238,000965,天保基建,0.18,125.0,,3.7,,17663.44,123.28,,04-26
2239,002290,中科新材,0.05,66.67,,1.02,,1235.41,73.53,,04-26
2240,300096,易联众,-0.06,488.66,,-3.51,,-2455.4,485.92,,04-26
2241,002017,东信和平,0.03,6.3,,0.96,,876.07,6.44,,04-26
2242,600674,川投能源,0.18,-12.29,,3.86,,80720.96,-12.3,,04-26
2243,000636,风华高科,0.03,0.0,,0.6,,2718.91,-10.26,,04-26
2244,300144,宋城演艺,0.17,26.27,,3.75,,24504.76,26.28,,04-26
2245,300468,四方精创,0.12,50.0,,1.47,,1253.88,65.73,,04-26
2246,600317,营口港,0.03,57.32,,1.59,,16713.99,57.65,,04-26
2247,002726,龙大肉食,0.17,30.77,,4.28,,7731.97,39.93,,04-26
2248,300506,名家汇,0.07,-39.02,,3.35,,2015.91,103.23,,04-26
2249,000713,丰乐种业,-0.02,-141.26,,-0.42,,-584.94,-141.22,,04-26
2250,600023,浙能电力,0.07,-36.36,,1.59,,93482.25,-36.53,,04-26
2251,002455,百川股份,0.04,100.0,,2.21,,1894.56,92.89,,04-26
2252,300230,永利股份,0.28,200.64,,2.79,,7104.24,270.08,,04-26
2253,002471,中超控股,0.01,-12.37,,0.59,,1080.83,-12.5,,04-26
2254,300573,兴齐眼药,0.11,-8.33,,1.62,,852.54,13.95,,04-26
2255,300262,巴安水务,0.05,40.05,,1.17,,2357.77,67.22,,04-26
2256,002182,云海金属,0.19,186.06,,4.19,,6102.28,195.79,,04-26
2257,002503,搜于特,0.09,28.57,,2.74,,14203.19,85.75,,04-26
2258,603133,碳元科技,0.08,0.0,,2.45,,1398.34,11.49,,04-26
2259,300326,凯利泰,0.05,-25.07,,2.06,,3827.48,52.32,,04-26
2260,002568,百润股份,0.02,-128.57,,1.27,,2052.26,-132.28,,04-26
2261,000502,绿景控股,-0.12,43.75,,-10.54,,-2124.82,39.99,,04-26
2262,300036,超图软件,0.02,122.22,,0.47,,764.42,338.61,,04-26
2263,300358,楚天科技,0.06,-40.0,,1.53,,2571.57,1.57,,04-26
2264,000970,中科三环,0.07,15.59,,1.75,,7269.01,16.16,,04-26
2265,000540,中天金融,0.2,-6.1,,6.1,,94068.19,-5.63,,04-26
2266,300069,金利华电,0.06,-28.38,,1.31,,670.26,-27.88,,04-26
2267,002006,精功科技,0.03,50.0,,1.22,,1153.59,33.01,,04-26
2268,300424,航新科技,0.01,0.0,,0.21,,183.47,90.07,,04-26
2269,300440,运达科技,0.05,-44.59,,0.89,,1153.72,11.43,,04-26
2270,300133,华策影视,0.08,-27.27,,2.22,,14405.2,23.18,,04-26
2271,603701,德宏股份,0.25,-3.85,,3.55,,1975.25,28.54,,04-26
2272,300149,量子高科,0.03,-17.43,,1.57,,1219.87,-17.74,,04-26
2273,002714,牧原股份,0.66,-7.04,,11.33,,68003.64,84.81,,04-26
2274,000672,上峰水泥,0.11,-375.0,,5.82,,8773.66,-385.6,,04-26
2275,300489,中飞股份,0.03,-68.48,,0.54,,246.69,-37.03,,04-26
2276,002731,萃华珠宝,-0.07,600.0,,-1.01,,-1007.36,659.65,,04-26
2277,603822,嘉澳环保,0.06,-32.85,,0.69,,439.42,-10.42,,04-26
2278,002107,沃华医药,0.05,25.0,,3.78,,1884.05,20.68,,04-26
2279,300511,雪榕生物,0.32,-30.43,,3.7,,4827.75,-7.48,,04-26
2280,002211,宏达新材,0.02,-432.88,,1.35,,1051.42,-432.25,,04-26
2281,002867,周大生,0.31,19.23,4.33,7.45,0.12,12469.66,20.32,,04-26
2282,300639,凯普生物,0.15,14.17,,1.99,,981.28,14.55,,04-26
2283,002549,凯美特气,0.01,55.56,,0.59,,524.65,71.87,,04-26
2284,300355,蒙草生态,0.01,-125.0,,0.41,,1145.97,-157.05,,04-26
2285,600986,科达股份,0.11,1000.0,,2.27,,9702.92,732.15,,04-26
2286,300405,科隆股份,0.03,32.84,,0.23,,212.24,53.3,,04-26
2287,300098,高新兴,0.07,10.32,,1.87,,7102.98,10.38,,04-26
2288,002019,亿帆医药,0.18,-41.94,,5.5,,19936.87,45.96,,04-26
2289,002035,华帝股份,0.21,61.54,,4.35,,7714.09,60.88,,04-26
2290,300437,清水源,0.04,-71.38,,0.76,,902.68,-6.19,,04-26
2291,002051,中工国际,0.21,0.0,,2.74,,19832.45,21.36,,04-26
2292,300453,三鑫医疗,0.04,-66.67,,1.18,,656.41,-29.32,,04-26
2293,002372,伟星新材,0.11,-8.33,,2.98,,8323.73,17.74,,04-26
2294,002067,景兴纸业,0.12,-20.0,,3.88,,12989.93,-20.09,,04-26
2295,002388,新亚制程,0.02,1614.29,,1.63,,957.72,1573.1,,04-26
2296,002711,欧浦智网,0.07,-53.33,,3.05,,4766.43,-5.75,,04-26
2297,300486,东杰智能,0.1,-183.48,,2.33,,1471.28,-185.0,,04-26
2298,000688,建新矿业,0.08,758.43,,4.85,,8689.25,761.16,,04-26
2299,300195,长荣股份,0.12,20.0,,1.4,,4131.34,21.12,,04-26
2300,300519,新光药业,0.42,-36.36,,5.1,,3351.22,-15.75,,04-26
2301,300541,先进数通,-0.04,-2241.18,,-0.62,,-436.69,-3021.05,,04-26
2302,000762,西藏矿业,-0.04,-196.22,,-1.07,,-2252.9,-196.14,,04-26
2303,600070,浙江富润,0.1,2500.0,,2.38,,5417.38,3654.34,,04-26
2304,300576,容大感光,0.12,0.0,,2.46,,942.7,26.38,,04-26
2305,000029,深深房A,0.03,11.04,,1.3,,3462.16,11.19,,04-26
2306,002855,捷荣技术,0.09,28.57,,2.01,,1628.79,26.29,,04-26
2307,300627,华测导航,0.1,48.92,,2.97,,925.14,48.88,,04-26
2308,600516,方大炭素,0.04,568.75,,1.25,,7352.17,566.34,,04-26
2309,300645,正元智慧,-0.09,-59.66,,-1.4,,-469.24,-59.8,,04-26
2310,002248,*ST东数,-0.09,12.5,,-4.34,,-2726.86,17.36,,04-26
2311,300022,吉峰农机,0.0,-26.32,,0.21,,54.15,-26.62,,04-26
2312,600926,杭州银行,0.5,-3.85,15.18,3.35,-5.8,131017.5,7.76,,04-26
2313,300344,太空板业,-0.01,-78.14,,-0.37,,-226.2,-78.2,,04-26
2314,002265,西仪股份,0.03,208.33,,0.99,,801.12,226.9,,04-26
2315,300087,荃银高科,0.01,42.37,,0.41,,268.6,43.78,,04-26
2316,603578,三星新材,0.19,,,4.71,,1418.76,,,04-26
2317,603615,茶花股份,0.13,-7.14,,3.09,,2623.99,3.39,,04-26
2318,600270,外运发展,0.21,30.55,,2.51,,19080.85,30.57,,04-26
2319,002361,神剑股份,0.03,-62.0,,1.23,,2293.41,-20.32,,04-26
2320,603663,三祥新材,0.08,0.0,,2.34,,1009.51,31.29,,04-26
2321,002056,横店东磁,0.08,-65.22,,1.56,,6232.05,-34.73,,04-26
2322,300151,昌红科技,0.01,-20.0,,0.49,,399.72,-40.12,,04-26
2323,300475,聚隆科技,0.06,-57.8,,1.11,,1265.59,-58.58,,04-26
2324,002393,力生制药,0.22,-4.35,,1.34,,4070.92,-4.64,,04-26
2325,603777,来伊份,0.31,3.33,,3.9,,7466.09,39.93,,04-26
2326,300167,迪威视讯,-0.01,-76.74,,-0.41,,-286.14,-77.76,,04-26
2327,002088,鲁阳节能,0.07,130.79,,1.01,,1701.76,130.77,,04-26
2328,600731,湖南海利,0.02,45.93,,0.84,,644.98,45.53,,04-26
2329,300183,东软载波,0.11,-18.15,,1.87,,4765.75,-18.12,,04-26
2330,002750,龙津药业,0.03,-56.45,,2.06,,1394.71,-12.88,,04-26
2331,002790,瑞尔特,0.21,8.12,,2.46,,3385.54,8.12,,04-26
2332,603997,继峰股份,0.18,28.57,,4.7,,7354.29,23.71,,04-26
2333,000797,中国武夷,0.13,225.0,,2.75,,6252.01,277.93,,04-26
2334,002510,天汽模,0.03,-50.0,,1.03,,2085.87,5.44,,04-26
2335,002842,翔鹭钨业,0.16,-23.81,,2.54,,1625.44,3.22,,04-26
2336,002860,星帅尔,0.33,-2.94,,6.44,,2189.09,4.57,,04-26
2337,300317,珈伟股份,0.21,70.14,,2.14,,9806.95,111.48,,04-26
2338,300043,星辉娱乐,0.09,-50.0,,4.87,,11762.46,-46.77,,04-26
2339,603345,安井食品,0.25,-13.79,,3.73,,4500.71,-2.55,,04-26
2340,002277,友阿股份,0.12,-48.59,,3.29,,16469.8,28.63,,04-26
2341,603336,宏辉果蔬,0.14,-6.67,,2.52,,1892.48,29.99,,04-26
2342,300055,万邦达,0.12,23.5,,1.84,,10181.45,45.25,,04-26
2343,000973,佛塑科技,0.02,29.41,,1.01,,2168.37,32.39,,04-26
2344,300379,东方通,0.02,-21.6,,0.17,,311.44,-5.73,,04-26
2345,002298,中电鑫龙,0.03,-31.49,,0.54,,2268.65,-23.76,,04-26
2346,600624,复旦复华,0.01,0.0,1.61,0.85,-0.07,935.44,29.85,,04-26
2347,002009,天奇股份,0.07,16.67,,1.41,,2749.66,33.55,,04-26
2348,002330,得利斯,0.01,-48.15,,0.58,,772.01,-43.8,,04-26
2349,002025,航天电器,0.16,14.29,,3.19,,6984.64,19.05,,04-26
2350,601169,北京银行,0.36,-14.29,8.49,4.3,,544500.0,3.22,,04-26
2351,300427,红相电力,-0.02,-68.83,,-0.86,,-530.95,-7.85,,04-26
2352,002667,鞍重股份,0.06,500.0,,1.17,,864.68,750.93,,04-26
2353,002041,登海种业,0.05,-64.35,,1.67,,4515.01,-64.34,,04-26
2354,300443,金雷风电,0.43,-7.42,,3.3,,5078.97,-2.06,,04-26
2355,002362,汉王科技,0.04,150.0,,1.17,,900.3,153.85,,04-26
2356,000627,天茂集团,,,,0.8,,11004.43,-86.14,,04-26
2357,300136,信维通信,0.22,76.17,,9.25,,20425.66,179.58,,04-26
2358,002057,中钢天源,0.05,400.0,,1.65,,907.44,623.42,,04-26
2359,300460,惠伦晶体,0.01,-50.0,,0.31,,209.33,-49.93,,04-26
2360,600698,湖南天雁,0.0,2.94,,0.52,,344.53,4.85,,04-26
2361,000677,恒天海龙,0.0,-12.5,,0.66,,180.26,-13.05,,04-26
2362,300168,万达信息,0.0,-20.0,,0.19,,440.31,-11.36,,04-26
2363,603818,曲美家居,0.05,66.67,,1.79,,2491.56,58.71,,04-26
2364,300509,新美星,0.15,-51.61,,2.03,,1187.33,-35.96,,04-26
2365,603868,飞科电器,0.46,24.32,,9.5,,20044.88,38.22,,04-26
2366,002751,易尚展示,0.01,-474.07,,0.32,,141.55,-476.38,,04-26
2367,002121,科陆电子,0.04,91.83,,1.78,,4753.0,382.3,,04-26
2368,300526,中潜股份,0.11,-21.43,,1.83,,911.34,3.56,,04-26
2369,601969,海南矿业,0.03,-183.87,,1.07,,5014.38,-185.79,,04-26
2370,300542,新晨科技,-0.03,50.0,,-0.52,,-294.01,181.54,,04-26
2371,300249,依米康,-0.02,-340.0,,-1.13,,-1034.32,-827.9,,04-26
2372,300577,开润股份,0.41,57.69,,5.02,,2755.96,112.8,,04-26
2373,300593,新雷能,0.04,-73.33,,1.07,,476.82,-64.38,,04-26
2374,600480,凌云股份,0.21,50.0,,2.71,,9638.65,57.23,,04-26
2375,600106,重庆路桥,0.05,0.0,,1.36,,4804.15,4.2,,04-26
2376,000863,三湘印象,0.06,-86.05,,1.33,,8535.87,-79.42,,04-26
2377,300297,蓝盾股份,0.05,138.1,,1.58,,5686.03,182.8,,04-26
2378,603158,腾龙股份,0.15,-44.44,,3.57,,3189.08,10.76,,04-26
2379,000890,法尔胜,0.02,277.36,,1.05,,844.35,317.15,,04-26
2380,002555,三七互娱,0.21,2.46,,9.13,,43303.32,104.99,,04-26
2381,002266,浙富控股,0.01,219.35,,0.66,,1964.26,218.06,,04-26
2382,002587,奥拓电子,0.02,-227.12,,0.92,,909.82,-238.0,,04-26
2383,600573,惠泉啤酒,-0.05,-28.57,,-1.24,,-1344.6,-25.64,,04-26
2384,000955,欣龙控股,0.0,-124.0,,0.27,,194.34,-124.3,,04-26
2385,603355,莱克电气,0.36,33.33,,4.78,,14568.45,32.85,,04-25
2386,600202,哈空调,-0.07,-3.26,,-3.73,,-2504.65,-3.26,,04-25
2387,603538,美诺华,0.12,-14.29,,1.33,,1328.2,8.96,,04-25
2388,603678,火炬电子,0.2,5.26,,1.54,,3617.1,11.82,,04-25
2389,600704,物产中大,0.12,15.75,,2.03,,39340.27,39.77,,04-25
2390,300497,富祥股份,0.47,-7.84,,6.46,,5074.97,37.62,,04-25
2391,300514,友讯达,0.12,72.97,3.21,3.71,-0.16,878.27,73.07,,04-25
2392,600389,江山股份,0.13,261.71,,2.8,,3899.11,441.98,,04-25
2393,300548,博创科技,0.24,-11.11,,3.56,,2011.57,18.5,,04-25
2394,002174,游族网络,0.24,-36.84,,7.31,,20593.69,86.66,,04-25
2395,603031,安德利,0.1,-33.33,,1.33,,783.08,-10.66,,04-25
2396,002495,佳隆股份,0.01,-61.31,,0.55,,609.39,-45.87,,04-25
2397,300270,中威电子,0.07,11.06,,2.93,,1861.02,10.94,,04-25
2398,600094,大名城,0.11,54.53,,2.6,,27842.41,90.12,,04-25
2399,002576,通达动力,0.09,-1039.0,,1.81,,1550.98,-890.6,,04-25
2400,002376,新北洋,0.1,100.0,,2.6,,6323.14,100.11,,04-25
2401,600696,*ST匹凸,0.01,-120.0,,5.51,,251.67,-113.61,,04-25
2402,300182,捷成股份,0.05,-37.5,,1.32,,11887.3,8.67,,04-25
2403,603899,晨光文具,0.18,-43.1,,6.61,,16608.39,13.84,,04-25
2404,002767,先锋电子,0.05,-54.55,,1.09,,741.53,-31.06,,04-25
2405,300546,雄帝科技,0.1,-158.82,,0.94,,546.07,-178.26,,04-25
2406,300236,上海新阳,0.09,5.92,,1.44,,1803.02,11.48,,04-25
2407,300252,金信诺,0.14,-4.0,,2.88,,6401.43,5.11,,04-25
2408,002172,澳洋科技,0.08,68.75,,4.41,,5948.49,80.02,,04-25
2409,300580,贝斯特,0.17,-6.72,,3.05,,3077.8,13.98,,04-25
2410,002824,和胜股份,0.16,-5.88,,3.06,,1872.8,22.62,,04-25
2411,603067,振华股份,0.16,166.67,,3.3,,3507.06,227.68,,04-25
2412,002841,视源股份,0.28,21.74,,6.32,,11220.6,19.16,,04-25
2413,603111,康尼机电,0.06,-66.18,,3.14,,4217.86,-15.06,,04-25
2414,603165,荣晟环保,0.82,173.33,,14.76,,9529.3,236.68,,04-25
2415,300631,久吾高科,0.05,38.23,,0.67,,262.49,38.33,,04-25
2416,000099,中信海直,0.02,-23.0,,0.49,,1397.01,-23.17,,04-25
2417,600538,国发股份,-0.01,-0.0,,-0.48,,-311.64,-51.19,,04-25
